datetime,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
2016-05-17 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.39,220.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-17 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.74,230.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.9,230.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.57,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.81,60.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-18 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64.72,40.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.93,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19 16:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.53,50.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.84,50.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-19 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.99,160.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-20 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.27,170.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.22,337.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-05-20 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.89,300.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-20 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.43,340.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.12,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-22 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.75,29.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-22 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.59,30.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-23 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.32,237.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-23 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.2,80.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.08,256.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.33,296.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24 16:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.55,340.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-25 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.72,262.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-25 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.34,280.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-25 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.51,255.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-25 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.44,200.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-26 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.14,257.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-26 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.81,252.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-26 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.25,252.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-26 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.67,340.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-27 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.46,170.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-27 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.75,157.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-27 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.38,170.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-27 16:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.14,150.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.43,160.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-28 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.9,190.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-28 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.84,220.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.57,180.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-29 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.74,230.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.38,166.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.96,180.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.9,170.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.02,210.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.96,170.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.8,182.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.54,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.6,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77.02,210.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.65,233.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.75,230.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2,210.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.33,190.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.31,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.08,40.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76.66,50.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.34,50.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.3,50.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.64,146.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.25,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.71,190.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.73,240.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.28,221.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-04 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.31,220.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-04 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.58,220.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.7,130.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.53,181.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,141.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.86,130.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.58,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.77,100.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.83,210.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.67,260.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.73,250.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 09:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.66,180.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.79,270.0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-06 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.66,290.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.04,200.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-07 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.87,200.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-07 08:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.64,204.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-07 09:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.85,204.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-07 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76.49,270.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-07 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.65,270.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-07 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.35,270.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.11,310.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-08 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.44,280.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-08 07:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.08,280.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-08 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.37,284.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-08 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.95,284.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-08 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.08,254.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-08 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.29,254.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-09 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.96,294.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-09 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.17,292.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-10 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.31,319.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-10 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.44,318.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-10 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.89,318.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-11 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.08,284.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-12 12:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.74,274.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-12 14:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.46,290.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-12 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.16,290.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-12 16:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59,295.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-12 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.45,300.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
